Client ID,Client Name,Executive Name,Sales Team,Gross Sales,Discount,Net Sales,Net Return,Actual Sales,Collection,PID,Product
4375,Pauline Chand,Tony Goldwyn,Team D,0,0,0,0,0,65500,10,Furniture
6902,Sanjit Chand,Adriana Caselotti,Team L,0,0,0,0,0,888753,10,Furniture
7547,Eudokia Martin,Christopher Lambert,Team E,0,0,0,0,0,500000,10,Furniture
7617,Andy Reiter,Cliff Robertson,Team N,0,0,0,0,0,27875,10,Furniture
6345,Arianne Irving,Denzel Washington,Team I,0,0,0,0,0,24949,10,Furniture
7260,Tom Boeckenhauer,Tom Cruise,Team J,1893313.9,501556.67,1391757.23,0,1391757.23,0,10,Furniture
7076,Meg Tillman,Tom Cruise,Team N,1335449,360571.23,974877.77,0,974877.77,0,10,Furniture
6078,Paul Lucas,Takashi Shimura,Team G,922580,258322.4,664257.6,0,664257.6,0,10,Furniture
7474,Frank Merwin,Tom Cruise,Team M,414930,103732.5,311197.5,0,311197.5,0,10,Furniture
7312,Maria Bertelson,Tom Cruise,Team C,414370.98,137687.53,276683.45,0,276683.45,0,10,Furniture
6952,Ryan Akin,Takashi Shimura,Team G,23304,6059.04,17244.96,0,17244.96,0,10,Furniture
7555,Gary Hwang,Takashi Shimura,Team J,16474,3294.8,13179.2,0,13179.2,0,10,Furniture
5147,Laurel Workman,Leopold Stokowski,Team P,629711.29,68772.62,560938.67,0,560938.67,0,15,Office Supplies
7614,Mike Pelletier,Leopold Stokowski,Team H,0,0,0,0,0,135700,15,Office Supplies
5768,Laurel Elliston,Bill Murray,Team G,0,0,0,11550,-11550,0,15,Office Supplies
5709,Jessica Myrick,Andrew Robinson,Team I,5004048.88,1663436.42,3340612.46,0,3340612.46,0,10,Furniture
2949,Caroline Jumper,Paulette Goddard,Team F,3992219.4,1517043.37,2475176.03,0,2475176.03,0,10,Furniture
5917,Lena Hernandez,Joseph Cotten,Team F,1097734,274433.5,823300.5,0,823300.5,147503,10,Furniture
5982,Frank Gastineau,Tom Selleck,Team G,1014752.03,432387.95,582364.08,0,582364.08,0,10,Furniture
2633,Chuck Magee,Janet Leigh,Team C,910886.4,359709.04,551177.36,0,551177.36,0,10,Furniture
4977,Nora Paige,Marshall Bell,Team B,577636.85,167514.69,410122.16,0,410122.16,0,10,Furniture
4419,Jim Mitchum,Curtis Armstrong,Team K,419550,111600.3,307949.7,0,307949.7,0,10,Furniture
7554,Larry Blacks,Kenneth Tobey,Team L,274854,43976.64,230877.36,0,230877.36,0,10,Furniture
4689,Carl Ludwig,Curtis Armstrong,Team I,275457,90460.08,184996.92,0,184996.92,0,10,Furniture
3154,Sylvia Foulston,Myrna Loy,Team P,226686,66117.04,160568.96,0,160568.96,0,10,Furniture
2340,Mike Gockenbach,Curtis Armstrong,Team F,207937,57571.39,150365.61,0,150365.61,0,10,Furniture
7615,Deborah Brumfield,Fred Gwynne,Team P,168311,31979.09,136331.91,0,136331.91,0,10,Furniture
4859,Ivan Gibson,Mel Blanc,Team G,179500,44875,134625,0,134625,0,10,Furniture
7558,Pauline Johnson,S. Epatha Merkerson,Team B,136133,34033.25,102099.75,0,102099.75,0,10,Furniture
3855,Chris Cortes,Andrew Robinson,Team K,129738,31137.12,98600.88,0,98600.88,0,10,Furniture
7077,Maya Herman,Mel Blanc,Team F,135163,40548.9,94614.1,0,94614.1,0,10,Furniture
2595,Bobby Odegard,Curtis Armstrong,Team C,117390,36115.8,81274.2,0,81274.2,0,10,Furniture
7503,Robert Marley,Lea Thompson,Team I,102990,26777.4,76212.6,0,76212.6,0,10,Furniture
7532,Patricia Hirasaki,Nehemiah Persoff,Team A,99964,24184.74,75779.26,0,75779.26,0,10,Furniture
6892,Sandra Flanagan,Mel Blanc,Team J,88050,22893,65157,0,65157,0,10,Furniture
7564,Aimee Bixby,Keenan Wynn,Team A,90996.4,27994.76,63001.64,0,63001.64,0,10,Furniture
3842,Julia West,Joseph Cotten,Team A,41371.5,10342.88,31028.63,0,31028.63,0,10,Furniture
5138,Ben Peterman,Keenan Wynn,Team L,7470,2009.43,5460.57,0,5460.57,904878,10,Furniture
2168,Chad Sievert,Joseph Cotten,Team B,6754,1553.42,5200.58,0,5200.58,0,10,Furniture
6882,Carl Weiss,Fred Gwynne,Team H,5596,1454.96,4141.04,0,4141.04,0,10,Furniture
5298,Zuschuss Donatelli,Margaret Hamilton,Team A,0,0,0,0,0,104306,10,Furniture
6515,Craig Carreira,Adriana Caselotti,Team G,0,0,0,0,0,1600000,10,Furniture
6812,Steve Nguyen,Gladys Cooper,Team E,0,0,0,0,0,87248,10,Furniture
7433,Edward Becker,Mel Blanc,Team H,0,0,0,0,0,131900,10,Furniture
7590,Sheri Gordon,Christopher Lambert,Team B,0,0,0,0,0,1133285,10,Furniture
7613,Charlotte Melton,Christopher Lambert,Team J,0,0,0,0,0,1004657,10,Furniture
7620,Anthony Witt,Brigitte Helm,Team F,0,0,0,0,0,48750,10,Furniture
2192,Giulietta Dortch,Janet Leigh,Team A,0,0,0,0,0,72839,10,Furniture
4802,Mick Crebagga,Lea Thompson,Team P,0,0,0,0,0,10475,10,Furniture
6263,Luke Foster,Terry Kiser,Team M,0,0,0,0,0,12000,10,Furniture
6643,Tonja Turnell,Lea Thompson,Team D,0,0,0,0,0,124000,10,Furniture
6899,Vivek Grady,Marshall Bell,Team J,0,0,0,0,0,18030,10,Furniture
7314,Liz MacKendrick,Ursula Andress,Team I,0,0,0,0,0,374203,10,Furniture
7518,Julia Dunbar,Adriana Caselotti,Team B,0,0,0,0,0,3000000,10,Furniture
7612,Corey-Lock,Brigitte Helm,Team K,0,0,0,0,0,31356,10,Furniture
7618,Muhammed Yedwab,Dean Stockwell,Team E,0,0,0,0,0,222000,10,Furniture
3032,Rick Duston,Kenneth Tobey,Team F,0,0,0,0,0,90600,10,Furniture
4943,Nathan Gelder,Terry Kiser,Team E,0,0,0,0,0,378733,10,Furniture
5691,Dennis Pardue,Terry Kiser,Team M,0,0,0,0,0,16750,10,Furniture
6202,Marina Lichtenstein,Adriana Caselotti,Team I,0,0,0,0,0,300000,10,Furniture
6589,Jenna Caffey,Gloria Grahame,Team D,0,0,0,0,0,2001219,10,Furniture
7284,Andrew Gjertsen,Stephen Carr,Team M,0,0,0,0,0,55991,10,Furniture
7514,Christopher Martinez,Denzel Washington,Team G,0,0,0,0,0,32600,10,Furniture
7598,James Galang,Brigitte Helm,Team D,0,0,0,0,0,200000,10,Furniture
7616,Marc Crier,S. Epatha Merkerson,Team N,0,0,0,0,0,1741777,10,Furniture
2131,Natalie Webber,Tony Goldwyn,Team H,0,0,0,0,0,67900,10,Furniture
2374,Toby Braunhardt,Johnny Depp,Team P,0,0,0,0,0,295000,10,Furniture
3710,Bill Stewart,Janet Leigh,Team G,0,0,0,0,0,59608,10,Furniture
5120,Trudy Glocke,Bill Murray,Team N,0,0,0,0,0,65055,10,Furniture
5374,Hilary Holden,Joseph Cotten,Team I,0,0,0,0,0,500000,10,Furniture
6528,Christina DeMoss,Tony Goldwyn,Team D,0,0,0,0,0,4755,10,Furniture
7134,Thea Hendricks,Joseph Cotten,Team H,0,0,0,0,0,372000,10,Furniture
7591,Michelle Moray,Tom Selleck,Team N,0,0,0,0,0,423540,10,Furniture
7621,Neola Schneider,Victor Wong,Team H,0,0,0,0,0,15865,10,Furniture
2689,John Dryer,Johnny Depp,Team F,0,0,0,0,0,18420,10,Furniture
3360,Robert Barroso,Curtis Armstrong,Team H,0,0,0,0,0,8020,10,Furniture
4302,Shaun Weien,Joseph Cotten,Team M,0,0,0,0,0,10000,10,Furniture
4848,Tracy Hopkins,Robert Townsend,Team E,0,0,0,0,0,217864,10,Furniture
5113,Eric Barreto,George Kennedy,Team B,0,0,0,0,0,113303,10,Furniture
7297,Bruce Stewart,Bill Johnson,Team J,199010,59703,139307,0,139307,0,10,Furniture
4786,Grant Thornton,William Holden,Team L,0,0,0,0,0,20000,10,Furniture
7085,Valerie Mitchum,Richard Burton,Team A,0,0,0,0,0,245529,10,Furniture
4365,Gene McClure,William Holden,Team I,0,0,0,0,0,45000,10,Furniture
6495,Pamela Stobb,Richard Burton,Team E,0,0,0,0,0,1500000,10,Furniture
4147,Herbert Flentye,William Holden,Team N,0,0,0,0,0,42476,10,Furniture
6402,Henia Zydlo,Tom Cruise,Team C,0,0,0,0,0,26800,10,Furniture
7312,Maria Bertelson,Tom Cruise,Team G,0,0,0,0,0,200000,10,Furniture
6079,Christopher Schild,Richard Burton,Team N,0,0,0,0,0,216994,10,Furniture
7622,Cynthia Delaney,Robin Williams,Team K,0,0,0,0,0,174150,13,Technology
7568,Henry Goldwyn,Gladys Cooper,Team M,0,0,0,0,0,430000,14,Stationary
7604,Maxwell Schwartz,Leonard Nimoy,Team F,191312.05,17792.02,173520.03,0,173520.03,0,15,Office Supplies
7468,Neoma Murray,Leopold Stokowski,Team E,0,0,0,0,0,1692800,15,Office Supplies
6308,Jamie Kunitz,Leopold Stokowski,Team J,0,0,0,0,0,142700,15,Office Supplies
5147,Laurel Workman,Leopold Stokowski,Team H,0,0,0,0,0,288000,15,Office Supplies
7491,Filia McAdams,Christopher Lambert,Team E,4253035.13,1531092.65,2721942.48,0,2721942.48,0,10,Furniture
4968,Ann Blume,Louise Fletcher,Team E,2365552.5,944711.25,1420841.25,0,1420841.25,1000000,10,Furniture
7534,Bill Donatelli,Brigitte Helm,Team M,1110902,277725.5,833176.5,0,833176.5,0,10,Furniture
6515,Craig Carreira,Adriana Caselotti,Team P,949171,208817.62,740353.38,0,740353.38,0,10,Furniture
6636,Eric Murdock,Leonard Nimoy,Team K,950705.8,247183.51,703522.29,0,703522.29,0,10,Furniture
7547,Eudokia Martin,Christopher Lambert,Team P,883138,264941.4,618196.6,0,618196.6,0,10,Furniture
6846,George Bell,Rita Hayworth,Team D,667205,166801.25,500403.75,0,500403.75,0,10,Furniture
5026,Shahid Hopkins,Lea Thompson,Team K,639318.1,170557.91,468760.2,0,468760.2,0,10,Furniture
7559,Lauren Leatherbury,Cliff Robertson,Team L,483845,125799.7,358045.3,0,358045.3,0,10,Furniture
7557,Sally Hughsby,Nicolas Cage,Team H,359051.41,114896.45,244154.96,0,244154.96,0,10,Furniture
7506,Max Engle,Ted Raimi,Team L,317580,77812.7,239767.3,0,239767.3,0,10,Furniture
7179,Bill Eplett,Curtis Armstrong,Team K,309960,103309.67,206650.33,0,206650.33,0,10,Furniture
7526,Rob Lucas,Lea Thompson,Team H,302173.96,96695.67,205478.29,0,205478.29,0,10,Furniture
7517,Andy Gerbode,John Saxon,Team P,278400,83520,194880,0,194880,0,10,Furniture
4964,Logan Haushalter,Clint Howard,Team M,263802.4,92330.84,171471.56,0,171471.56,0,10,Furniture
6084,Bill Tyler,Ted Raimi,Team H,202100,42441,159659,0,159659,0,10,Furniture
7476,Lena Cacioppo,Rita Moreno,Team J,211930,52982.5,158947.5,0,158947.5,0,10,Furniture
7548,Gary McGarr,Michael Dudikoff,Team K,188663,47165.75,141497.25,0,141497.25,0,10,Furniture
7082,Sam Zeldin,Michael Dudikoff,Team D,166875,58406.25,108468.75,0,108468.75,0,10,Furniture
7602,Michael Moore,Michael Dudikoff,Team K,141060.45,42318.14,98742.32,0,98742.32,0,10,Furniture
7570,Daniel Lacy,Brigitte Helm,Team P,131306.56,36765.84,94540.72,0,94540.72,0,10,Furniture
6161,Emily Ducich,Tom Selleck,Team G,111867,29085.42,82781.58,0,82781.58,0,10,Furniture
7615,Deborah Brumfield,Fred Gwynne,Team G,95894,18219.86,77674.14,0,77674.14,0,10,Furniture
7586,Noel Staavos,Michael Dudikoff,Team J,104477.5,30878.24,73599.26,0,73599.26,0,10,Furniture
7314,Liz MacKendrick,Ursula Andress,Team F,91946,21147.58,70798.42,0,70798.42,0,10,Furniture
4714,Sonia Sunley,Louise Fletcher,Team L,97778,28839.02,68938.98,0,68938.98,0,10,Furniture
2595,Bobby Odegard,Curtis Armstrong,Team E,82824,26205.51,56618.49,0,56618.49,0,10,Furniture
5733,Brian DeCherney,Robin Williams,Team M,72016.43,20164.6,51851.83,0,51851.83,0,10,Furniture
7518,Julia Dunbar,Adriana Caselotti,Team J,53344,12269.12,41074.88,0,41074.88,0,10,Furniture
7441,Claire Gute,Stephen Carr,Team L,54199,14633.73,39565.27,0,39565.27,0,10,Furniture
7584,Nicole Fjeld,Hattie McDaniel,Team A,51277,12819.25,38457.75,0,38457.75,0,10,Furniture
7575,Frank Olsen,Rita Moreno,Team D,41970,10492.5,31477.5,0,31477.5,0,10,Furniture
4040,Dean Katz,Brian Dennehy,Team P,37564,9766.64,27797.36,0,27797.36,0,10,Furniture
4916,Darren Koutras,Curtis Armstrong,Team G,40200,12864,27336,0,27336,0,10,Furniture
7612,Corey-Lock,Brigitte Helm,Team E,40200,13056.96,27143.04,0,27143.04,0,10,Furniture
6492,Dianna Arnett,Mel Blanc,Team P,31227,9911.48,21315.52,0,21315.52,0,10,Furniture
7595,Brad Thomas,Robin Williams,Team P,9524,1904.8,7619.2,0,7619.2,0,10,Furniture
3154,Sylvia Foulston,Myrna Loy,Team D,7233,2025.24,5207.76,0,5207.76,0,10,Furniture
7325,Ruben Dartt,Rita Hayworth,Team L,5800,1682,4118,0,4118,0,10,Furniture
7390,Joni Wasserman,Lea Thompson,Team D,0,0,0,0,0,115986,10,Furniture
7627,Raymond Messe,John Saxon,Team H,0,0,0,0,0,1000000,10,Furniture
2758,Frank Atkinson,Michael Dudikoff,Team C,0,0,0,0,0,142800,10,Furniture
3699,Max Ludwig,Robin Williams,Team F,0,0,0,0,0,2744807,10,Furniture
5093,Craig Carroll,Joseph Cotten,Team F,0,0,0,0,0,303000,10,Furniture
6411,Victoria Brennan,Bill Murray,Team F,0,0,0,0,0,90456,10,Furniture
6733,Carlos Daly,Judith Barsi,Team N,0,0,0,0,0,63334,10,Furniture
7091,Brian Dahlen,Fred Gwynne,Team F,0,0,0,0,0,33178,10,Furniture
7374,Jim Epp,George Kennedy,Team F,0,0,0,0,0,8226,10,Furniture
7535,Roy Phan,Judith Barsi,Team N,0,0,0,0,0,29723,10,Furniture
7581,Thomas Boland,Nicolas Cage,Team E,0,0,0,0,0,100000,10,Furniture
7626,Brad Eason,John Saxon,Team A,0,0,0,0,0,3000000,10,Furniture
3693,Linda Southworth,Stephen Carr,Team L,0,0,0,0,0,37326,10,Furniture
6047,Jill Fjeld,Brigitte Helm,Team J,0,0,0,0,0,600747,10,Furniture
6382,Peter McVee,Cliff Robertson,Team P,0,0,0,0,0,69091,10,Furniture
7248,Phillip Breyer,Janet Leigh,Team P,0,0,0,0,0,205020,10,Furniture
7344,Brian Thompson,Joseph Cotten,Team P,0,0,0,0,0,1460006,10,Furniture
7454,Russell Applegate,Ted Raimi,Team E,0,0,0,0,0,190700,10,Furniture
7625,Janet Lee,John Saxon,Team H,0,0,0,0,0,300000,10,Furniture
7633,Cathy Hwang,Johnny Depp,Team H,0,0,0,0,0,330630,10,Furniture
2340,Mike Gockenbach,Curtis Armstrong,Team F,0,0,0,0,0,814741,10,Furniture
4140,Neil Ducich,Stephen Carr,Team E,0,0,0,0,0,156516,10,Furniture
7498,Chloris Kastensmidt,Michael Dudikoff,Team B,0,0,0,0,0,-461234,10,Furniture
7573,Barbara Fisher,Paulette Goddard,Team G,0,0,0,0,0,1240000,10,Furniture
7632,Katharine Harms,Johnny Depp,Team J,0,0,0,0,0,112365,10,Furniture
2184,Giulietta Weimer,Tony Goldwyn,Team C,0,0,0,0,0,39000,10,Furniture
3088,Joe Kamberova,Janet Leigh,Team N,0,0,0,0,0,736161,10,Furniture
5634,Noah Childs,Cliff Robertson,Team D,0,0,0,0,0,187706,10,Furniture
6096,Michelle Ellison,Louise Fletcher,Team F,0,0,0,0,0,720888,10,Furniture
6756,Benjamin Patterson,Fred Gwynne,Team E,0,0,0,42240.72,-42240.72,0,10,Furniture
7136,Sue Ann Reed,Margaret Hamilton,Team K,0,0,0,0,0,393929,10,Furniture
6854,Dan Campbell,William Holden,Team E,191348,47837,143511,0,143511,0,10,Furniture
7297,Bruce Stewart,Bill Johnson,Team D,33340,10002,23338,0,23338,600000,10,Furniture
4854,John Castell,Marlon Brando,Team J,0,0,0,0,0,12818,10,Furniture
4105,Adam Shillingsburg,William Holden,Team N,0,0,0,0,0,105000,10,Furniture
6441,Amy Cox,Christopher Lambert,Team A,174888,24834.1,150053.9,0,150053.9,0,14,Stationary
7468,Neoma Murray,Leopold Stokowski,Team P,1913600,220829.44,1692770.56,0,1692770.56,0,15,Office Supplies
5768,Laurel Elliston,Bill Murray,Team F,441767.56,41084.38,400683.18,0,400683.18,346180,15,Office Supplies
5326,Alan Barnes,Bill Murray,Team I,217969.54,20271.17,197698.37,0,197698.37,0,15,Office Supplies
5147,Laurel Workman,Leopold Stokowski,Team A,0,0,0,0,0,548000,15,Office Supplies
4616,Michael Dominguez,Robin Williams,Team M,0,0,0,0,0,620000,15,Office Supplies
7450,Duane Benoit,Leopold Stokowski,Team M,0,0,0,0,0,135820,15,Office Supplies
7091,Brian Dahlen,Fred Gwynne,Team N,75859,24274.88,51584.12,0,51584.12,0,10,Furniture
7441,Claire Gute,Stephen Carr,Team C,5850536.57,2187418.52,3663118.05,0,3663118.05,0,10,Furniture
7496,Erica Hackney,Margaret Hamilton,Team I,972539.8,311212.74,661327.06,0,661327.06,0,10,Furniture
5709,Jessica Myrick,Andrew Robinson,Team M,412574,103184.99,309389.01,0,309389.01,0,10,Furniture
3982,Dave Brooks,Louise Fletcher,Team F,474510,180313.8,294196.2,0,294196.2,0,10,Furniture
7482,Christine Sundaresam,Margaret Hamilton,Team P,391692.8,125341.7,266351.1,0,266351.1,0,10,Furniture
3818,Justin Deggeller,Margaret Hamilton,Team D,300308,72073.92,228234.08,0,228234.08,0,10,Furniture
6202,Marina Lichtenstein,Adriana Caselotti,Team L,228850,48058.5,180791.5,0,180791.5,0,10,Furniture
6611,Edward Hooks,Andrew Robinson,Team A,228270,54784.8,173485.2,0,173485.2,0,10,Furniture
3541,Katherine Hughes,Stephen Carr,Team K,142615.66,38272.95,104342.71,0,104342.71,0,10,Furniture
5235,Nat Gilpin,Brigitte Helm,Team A,108672,38035.2,70636.8,0,70636.8,274135,10,Furniture
5001,Lynn Smith,Andrew Robinson,Team B,82974,20743.5,62230.5,0,62230.5,0,10,Furniture
2325,Scot Coram,Andrew Robinson,Team A,83090,29631.94,53458.06,0,53458.06,0,10,Furniture
3567,Philip Brown,Myrna Loy,Team P,70062,18916.74,51145.26,0,51145.26,0,10,Furniture
7610,Joe Elijah,Andrew Robinson,Team I,61928,21640.47,40287.53,0,40287.53,0,10,Furniture
7535,Roy Phan,Judith Barsi,Team A,39631,9907.75,29723.25,0,29723.25,0,10,Furniture
5691,Dennis Pardue,Terry Kiser,Team L,36760,9559.61,27200.39,0,27200.39,0,10,Furniture
7621,Neola Schneider,Victor Wong,Team G,21438,5573.88,15864.12,0,15864.12,0,10,Furniture
6492,Dianna Arnett,Mel Blanc,Team P,14890,2978,11912,0,11912,0,10,Furniture
7605,Ann Chong,Andrew Robinson,Team H,8692,3099.57,5592.43,0,5592.43,0,10,Furniture
5347,Joy Daniels,Clint Howard,Team A,0,0,0,0,0,219570,10,Furniture
6780,Christy Brittain,George Kennedy,Team E,0,0,0,0,0,40044,10,Furniture
7631,Joy Smith,Robin Williams,Team A,0,0,0,0,0,420310,10,Furniture
2922,Matt Connell,Lea Thompson,Team C,0,0,0,0,0,14838,10,Furniture
5866,Mick Hernandez,Andrew Robinson,Team A,0,0,0,0,0,33335,10,Furniture
6424,Luke Weiss,Mel Blanc,Team A,0,0,0,0,0,64000,10,Furniture
6725,Corinna Mitchell,Ginger Rogers,Team J,0,0,0,0,0,500000,10,Furniture
7413,Ann Steele,Denzel Washington,Team B,0,0,0,0,0,375000,10,Furniture
7518,Julia Dunbar,Adriana Caselotti,Team M,0,0,0,0,0,1543684,10,Furniture
7630,Stuart Calhoun,Lea Thompson,Team D,0,0,0,0,0,435958,10,Furniture
3713,Anne McFarland,Robert Townsend,Team B,0,0,0,0,0,315317,10,Furniture
6382,Peter McVee,Cliff Robertson,Team J,0,0,0,0,0,124156,10,Furniture
7299,Rick Huthwaite,Brigitte Helm,Team D,0,0,0,0,0,80805,10,Furniture
7601,Carol Triggs,George Kennedy,Team H,0,0,0,0,0,182558,10,Furniture
7629,Matt Collister,Leonard Nimoy,Team A,0,0,0,0,0,46565,10,Furniture
7639,Corey Catlett,Denzel Washington,Team M,0,0,0,0,0,100000,10,Furniture
2173,Kelly Andreada,Nicolas Cage,Team K,0,0,0,0,0,58430,10,Furniture
4702,Tamara Chand,Lea Thompson,Team E,0,0,0,0,0,16771,10,Furniture
6270,Bart Folk,Andrew Robinson,Team P,0,0,0,0,0,32270,10,Furniture
6576,Magdelene Morse,Cliff Robertson,Team P,0,0,0,0,0,34272,10,Furniture
7006,Adrian Hane,Adriana Caselotti,Team B,0,0,0,0,0,495363,10,Furniture
7593,Jane Waco,Fred Gwynne,Team K,0,0,0,0,0,20000,10,Furniture
7638,Ben Wallace,Tom Selleck,Team D,0,0,0,0,0,45350,10,Furniture
6078,Paul Lucas,Takashi Shimura,Team N,672910,188414.8,484495.2,0,484495.2,0,10,Furniture
6494,Lisa Hazard,Takashi Shimura,Team P,452960,156797.09,296162.91,0,296162.91,0,10,Furniture
7270,Julie Creighton,Takashi Shimura,Team E,190530,38297.08,152232.92,0,152232.92,0,10,Furniture
7260,Tom Boeckenhauer,Tom Cruise,Team N,159638,34353.08,125284.92,0,125284.92,0,10,Furniture
7365,Todd Boyes,Takashi Shimura,Team P,0,0,0,0,0,25125,10,Furniture
7614,Mike Pelletier,Leopold Stokowski,Team N,148990.52,13871.02,135119.5,0,135119.5,0,15,Office Supplies
5147,Laurel Workman,Leopold Stokowski,Team E,143000,14300,128700,0,128700,0,15,Office Supplies
7178,Heather Kirkland,Leopold Stokowski,Team A,0,0,0,0,0,200000,15,Office Supplies
6308,Jamie Kunitz,Leopold Stokowski,Team C,0,0,0,0,0,159300,15,Office Supplies
7585,Steven Ward,Anita Page,Team C,1025744.84,307723.45,718021.39,0,718021.39,0,10,Furniture
4424,Scot Wooten,Curtis Armstrong,Team N,925524.8,310585.64,614939.16,0,614939.16,0,10,Furniture
6744,Jim Kriz,Joseph Cotten,Team N,826300,247890,578410,0,578410,0,10,Furniture
6382,Peter McVee,Cliff Robertson,Team B,722670,187894.2,534775.8,0,534775.8,0,10,Furniture
7631,Joy Smith,Robin Williams,Team H,645053.4,224740.46,420312.94,0,420312.94,0,10,Furniture
2922,Matt Connell,Lea Thompson,Team A,486643,150859.33,335783.67,0,335783.67,0,10,Furniture
7349,Robert Dilbeck,Keenan Wynn,Team N,386670.5,126666.55,260003.95,0,260003.95,0,10,Furniture
7554,Larry Blacks,Kenneth Tobey,Team B,303398,48543.68,254854.32,0,254854.32,0,10,Furniture
7603,Helen Abelman,Nicolas Cage,Team A,349707.04,111906.25,237800.79,0,237800.79,0,10,Furniture
5138,Ben Peterman,Keenan Wynn,Team E,253418.4,98453.05,154965.35,0,154965.35,0,10,Furniture
6738,Lindsay Shagiari,Joseph Cotten,Team J,212270,74294.5,137975.5,0,137975.5,0,10,Furniture
7594,Suzanne McNair,S. Epatha Merkerson,Team N,158251,54730.81,103520.19,0,103520.19,0,10,Furniture
3154,Sylvia Foulston,Myrna Loy,Team H,134304,40291.2,94012.8,0,94012.8,0,10,Furniture
4968,Ann Blume,Louise Fletcher,Team I,133267.67,45831.19,87436.48,0,87436.48,0,10,Furniture
7096,Deirdre Greer,Anita Page,Team I,120451,33726.28,86724.72,0,86724.72,0,10,Furniture
7272,Lisa DeCherney,Shane Black,Team B,88786,22196.5,66589.5,0,66589.5,0,10,Furniture
7580,Alejandro Ballentine,Nicolas Cage,Team N,78980,21324.6,57655.4,0,57655.4,0,10,Furniture
6878,Brian Stugart,Lea Thompson,Team D,44924,11231,33693,0,33693,0,10,Furniture
7285,Randy Ferguson,S. Epatha Merkerson,Team H,48810,18010.89,30799.11,0,30799.11,0,10,Furniture
7623,William Brown,Robin Williams,Team C,35040,8409.6,26630.4,0,26630.4,0,10,Furniture
7624,Trudy Brown,Robin Williams,Team F,32052,7692.48,24359.52,0,24359.52,0,10,Furniture
2340,Mike Gockenbach,Curtis Armstrong,Team I,24264,9074.74,15189.26,0,15189.26,0,10,Furniture
5017,Shaun Chance,Andrew Robinson,Team G,0,0,0,0,0,55721,10,Furniture
5749,Art Ferguson,Andrew Robinson,Team M,0,0,0,0,0,4092,10,Furniture
6320,Adam Bellavance,Dean Stockwell,Team K,0,0,0,0,0,10585,10,Furniture
4943,Nathan Gelder,Terry Kiser,Team E,0,0,0,0,0,9000,10,Furniture
5010,Joni Sundaresam,Andrew Robinson,Team A,0,0,0,0,0,118258,10,Furniture
5074,Richard Bierner,Clint Howard,Team M,0,0,0,0,0,174006,10,Furniture
5709,Jessica Myrick,Andrew Robinson,Team E,0,0,0,0,0,372860,10,Furniture
6269,Kean Thornton,Andrew Robinson,Team P,0,0,0,0,0,10967,10,Furniture
7447,Valerie Dominguez,Gladys Cooper,Team K,0,0,0,0,0,773450,10,Furniture
7587,Karen Ferguson,Rita Moreno,Team J,0,0,0,0,0,1600000,10,Furniture
2136,John Huston,Janet Leigh,Team L,0,0,0,0,0,153810,10,Furniture
3674,Ivan Liston,Andrew Robinson,Team P,0,0,0,0,0,50000,10,Furniture
4916,Darren Koutras,Curtis Armstrong,Team P,0,0,0,0,0,459000,10,Furniture
5004,Eva Jacobs,Andrew Robinson,Team E,0,0,0,0,0,180783,10,Furniture
5030,Karen Carlisle,Andrew Robinson,Team F,0,0,0,0,0,708,10,Furniture
5400,Patrick Bzostek,Andrew Robinson,Team D,0,0,0,0,0,7077,10,Furniture
5870,Maribeth Dona,Andrew Robinson,Team I,0,0,0,0,0,814647,10,Furniture
6992,Harold Pawlan,Paulette Goddard,Team K,0,0,0,0,0,781244,10,Furniture
7618,Muhammed Yedwab,Dean Stockwell,Team J,0,0,0,0,0,10317,10,Furniture
7641,Rob Haberlin,Paulette Goddard,Team L,0,0,0,0,0,24524,10,Furniture
4777,Arthur Wiediger,Myrna Loy,Team B,0,0,0,0,0,121056,10,Furniture
5001,Lynn Smith,Andrew Robinson,Team C,0,0,0,0,0,6936,10,Furniture
5029,Nat Carroll,Andrew Robinson,Team D,0,0,0,0,0,3312,10,Furniture
5158,Nora Preis,Andrew Robinson,Team G,0,0,0,0,0,352723,10,Furniture
5868,Tanja Norvell,Andrew Robinson,Team B,0,0,0,0,0,37236,10,Furniture
6940,Maris LaWare,Terry Kiser,Team G,0,0,0,0,0,112588,10,Furniture
6854,Dan Campbell,William Holden,Team G,158657,41250.82,117406.18,0,117406.18,0,10,Furniture
4365,Gene McClure,William Holden,Team J,16478,4119.5,12358.5,0,12358.5,0,10,Furniture
4152,Dorothy Badders,William Holden,Team G,0,0,0,0,0,43849,10,Furniture
6437,Matt Hagelstein,William Holden,Team J,0,0,0,0,0,68700,10,Furniture
7622,Cynthia Delaney,Robin Williams,Team M,290245.2,116098.08,174147.12,0,174147.12,0,13,Technology
6206,Dennis Kane,Rita Hayworth,Team L,3025,347.88,2677.13,0,2677.13,0,14,Stationary
6308,Jamie Kunitz,Leopold Stokowski,Team J,158600,15860,142740,0,142740,0,15,Office Supplies
6799,Olvera Toch,Leopold Stokowski,Team A,0,0,0,0,0,278000,15,Office Supplies
6012,Bobby Trafton,Leonard Nimoy,Team F,0,0,0,0,0,93000,15,Office Supplies
4968,Ann Blume,Louise Fletcher,Team B,385490.5,133044.68,252445.82,0,252445.82,0,10,Furniture
7607,Denny Blanton,Louise Fletcher,Team B,142616.24,57043.73,85572.51,0,85572.51,0,10,Furniture
